"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  15 ; prob =  0.3",60.3021677249836,82.2259669394961,17.7740330605039,55.423626484202,57.760067114094,59.2589404828506,76.3462328968231,2754,1813,2215,10247,3,5
"long_cut =  15 ; prob =  0.31",58.7037442522444,83.3413577274916,16.6586422725084,56.359049821316,57.5075075075075,58.2193268186754,76.7338070350579,2681,1886,2076,10386,3,5
"long_cut =  15 ; prob =  0.32",57.3242828990585,84.2400898732146,15.7599101267854,57.1366215626364,57.230298393267,57.2866520787746,77.02155147102,2618,1949,1964,10498,3,5
"long_cut =  15 ; prob =  0.33",56.2513685132472,85.1307976247793,14.8692023752207,58.0958842152872,57.1587495828235,56.61084178052,77.3856362675436,2569,1998,1853,10609,3,5
"long_cut =  15 ; prob =  0.34",54.652945040508,85.8690418873375,14.1309581126625,58.6328400281889,56.572982774252,55.4051054384018,77.4972106406718,2496,2071,1761,10701,3,5
"long_cut =  15 ; prob =  0.35",53.2296912634114,86.7437008505858,13.2562991494142,59.5395542493265,56.2080924855491,54.3823542570802,77.755593399495,2431,2136,1652,10810,3,5
"long_cut =  15 ; prob =  0.36",52.0472958178235,87.4337987481945,12.5662012518055,60.2840476794319,55.8636897767333,53.5095223087659,77.9435081331846,2377,2190,1566,10896,3,5
"long_cut =  15 ; prob =  0.37",50.5364571929056,88.1238966458032,11.8761033541968,60.9292502639916,55.2483542788749,52.3213638012332,78.0433378354572,2308,2259,1480,10982,3,5
"long_cut =  15 ; prob =  0.38",49.1569958397197,88.7497993901461,11.250200609854,61.5574444749109,54.6627708789871,51.2206251425964,78.1314228668742,2245,2322,1402,11060,3,5
"long_cut =  15 ; prob =  0.39",47.8651193343552,89.2553362221152,10.7446637778848,62.0141843971631,54.0286702916461,50.1537190841096,78.1549122085854,2186,2381,1339,11123,3,5
"long_cut =  15 ; prob =  0.4",46.3761769213926,89.7688974482427,10.2311025517573,62.4226348364279,53.21608040201,48.8897096163612,78.1314228668742,2118,2449,1275,11187,3,5
"long_cut =  15 ; prob =  0.41",45.21567768776,90.2664098860536,9.7335901139464,62.9957291031116,52.6449968132569,47.9207277452892,78.1842738857244,2065,2502,1213,11249,3,5
"long_cut =  15 ; prob =  0.42",44.2303481497701,90.7157759589151,9.2842240410849,63.581995593327,52.1694214876033,47.0972254604803,78.2488695754301,2020,2547,1157,11305,3,5
"long_cut =  15 ; prob =  0.43",43.2012261878695,91.1250200609854,8.8749799390146,64.0792465086067,51.6086842793618,46.2125825642947,78.2723589171413,1973,2594,1106,11356,3,5
"long_cut =  15 ; prob =  0.44",42.2377928618349,91.6064837104799,8.39351628952014,64.8403361344538,51.1535401750199,45.4031916395989,78.3663162839861,1929,2638,1046,11416,3,5
"long_cut =  15 ; prob =  0.45",41.2086708999343,91.9194350826513,8.08056491734874,65.1436483212184,50.4828326180257,44.4770052464905,78.3193376005637,1882,2685,1007,11455,3,5
"long_cut =  15 ; prob =  0.46",39.7635209108824,92.2323864548227,7.76761354517734,65.2298850574713,49.408243776357,43.1312939388182,78.1607845440132,1816,2751,968,11494,3,5
"long_cut =  15 ; prob =  0.47",38.5154368294285,92.5453378269941,7.45466217300593,65.4389880952381,48.4906960716747,41.9688871922123,78.0550825063128,1759,2808,929,11533,3,5
"long_cut =  15 ; prob =  0.48",37.3549375957959,92.874337987482,7.12566201251805,65.7671549730147,47.6469766792347,40.8877384718627,77.9846144811792,1706,2861,888,11574,3,5
"long_cut =  15 ; prob =  0.49",36.5228815414933,93.1391429947039,6.8608570052961,66.1117717003567,47.0521861777151,40.1135106536482,77.9552528040402,1668,2899,855,11607,3,5
"long_cut =  15 ; prob =  0.5",35.5594482154587,93.4681431551918,6.53185684480821,66.6119770303527,46.366880799429,39.2156862745098,77.9376357977568,1624,2943,814,11648,3,5
"long_cut =  15 ; prob =  0.51",34.3770527698708,93.6206066441984,6.37939335580163,66.384778012685,45.2971725331795,38.0458488828576,77.7321040577838,1570,2997,795,11667,3,5
"long_cut =  15 ; prob =  0.52",33.4574118677469,93.8533140747873,6.14668592521265,66.6085440278989,44.5416120099111,37.1559186849528,77.6557636972224,1528,3039,766,11696,3,5
"long_cut =  15 ; prob =  0.53",32.5377709656229,94.1100946878511,5.88990531214893,66.9369369369369,43.7895977604243,36.265130808278,77.5970403429444,1486,3081,734,11728,3,5
"long_cut =  15 ; prob =  0.54",31.7714035471863,94.3909484833895,5.6090515166105,67.4883720930233,43.2038112252494,35.5323733960231,77.5970403429444,1451,3116,699,11763,3,5
"long_cut =  15 ; prob =  0.55",31.0269323407051,94.607607125662,5.39239287433799,67.8314983245572,42.578125,34.803753008793,77.5559339949498,1417,3150,672,11790,3,5
"long_cut =  15 ; prob =  0.56",30.1510838624918,94.840314556251,5.159685443749,68.1683168316832,41.8096250189768,33.9363170347003,77.491338305244,1377,3190,643,11819,3,5
"long_cut =  15 ; prob =  0.57",29.3628202320998,95.0248756218905,4.97512437810945,68.3834778174401,41.0845588235294,33.1454842058431,77.4149979446826,1341,3226,620,11842,3,5
"long_cut =  15 ; prob =  0.58",28.4869717538866,95.2254854758466,4.77451452415343,68.6181434599156,40.2599412037753,32.2604641936124,77.3269129132656,1301,3266,595,11867,3,5
"long_cut =  15 ; prob =  0.59",27.654915699584,95.4260953298026,4.5739046701974,68.9034369885434,39.46875,31.4163474454007,77.2505725527042,1263,3304,570,11892,3,5
"long_cut =  15 ; prob =  0.6",26.3630391942194,95.5785588188092,4.42144118119082,68.6039886039886,38.0892122745966,30.0654247615242,77.0156791355922,1204,3363,551,11911,3,5
"long_cut =  15 ; prob =  0.61",25.3558134442741,95.7631198844487,4.23688011555128,68.6832740213523,37.0382216536063,29.0167384985467,76.8806154207528,1158,3409,528,11934,3,5
"long_cut =  15 ; prob =  0.62",24.7208232975695,95.8915101909806,4.10848980901942,68.7995124923827,36.3724226804124,28.3540107489075,76.8042750601914,1129,3438,512,11950,3,5
"long_cut =  15 ; prob =  0.63",24.1515217867309,95.9637297384048,4.03627026159525,68.6799501867995,35.7362708569577,27.7498238905102,76.7044453579188,1103,3464,503,11959,3,5
"long_cut =  15 ; prob =  0.64",23.2099846726516,96.172363986519,3.82763601348098,68.9655172413793,34.7313237221494,26.7609189598586,76.6046156556462,1060,3507,477,11985,3,5
"long_cut =  15 ; prob =  0.65",22.3341361944384,96.3007542930509,3.69924570694913,68.8723835246455,33.7301587301587,25.8240923591068,76.4636796053791,1020,3547,461,12001,3,5
"long_cut =  15 ; prob =  0.66",21.5239763520911,96.4772909645322,3.52270903546782,69.1279887482419,32.8268492235766,24.9619095987811,76.3755945739621,983,3584,439,12023,3,5
"long_cut =  15 ; prob =  0.67",20.7795051456098,96.66987642433,3.33012357567004,69.574780058651,32.0013488450514,24.1697229013855,76.3168712196841,949,3618,415,12047,3,5
"long_cut =  15 ; prob =  0.68",19.9036566673965,96.8223399133365,3.17766008666346,69.6551724137931,30.9604904632153,23.2207632963777,76.1935521757003,909,3658,396,12066,3,5
"long_cut =  15 ; prob =  0.69",19.2686665206919,96.9667790081849,3.03322099181512,69.9523052464229,30.2145922746781,22.5340571545632,76.1289564859945,880,3687,378,12084,3,5
"long_cut =  15 ; prob =  0.7",18.6993650098533,97.1352912855079,2.86470871449206,70.5202312138728,29.5604015230183,21.921043174701,76.0995948088555,854,3713,357,12105,3,5
"long_cut =  15 ; prob =  0.71",17.8016203196847,97.303803562831,2.696196437169,70.757180156658,28.4464660601819,20.9352629139414,75.9821481002995,813,3754,336,12126,3,5
"long_cut =  15 ; prob =  0.72",16.9257718414714,97.4642914459958,2.53570855400417,70.9825528007346,27.3338048090523,19.9669370253655,75.8647013917435,773,3794,316,12146,3,5
"long_cut =  15 ; prob =  0.73",16.0280271513028,97.5766329642112,2.42336703578879,70.7930367504836,26.1381896089984,18.961765620143,75.7061483351929,732,3835,302,12160,3,5
"long_cut =  15 ; prob =  0.74",15.4149332165535,97.7210720590595,2.27892794094046,71.2550607287449,25.3465346534653,18.2800166181969,75.6474249809149,704,3863,284,12178,3,5
"long_cut =  15 ; prob =  0.75",15.0208014013576,97.8895843363826,2.11041566361739,72.286617492097,24.8730964467005,17.848779726284,75.6650419871983,686,3881,263,12199,3,5
"long_cut =  15 ; prob =  0.76",14.3639150426976,97.9858770662815,2.01412293371851,72.3263506063947,23.9678480087687,17.1056062581486,75.5593399494979,656,3911,251,12211,3,5
"long_cut =  15 ; prob =  0.77",13.7727173199037,98.1142673728134,1.88573262718664,72.8009259259259,23.1633216718836,16.438427765001,75.4947442597921,629,3938,235,12227,3,5
"long_cut =  15 ; prob =  0.78",13.1815195971097,98.1784625260793,1.82153747392072,72.6176115802171,22.3128243143069,15.7616379536053,75.3831698866639,602,3965,227,12235,3,5
"long_cut =  15 ; prob =  0.79",12.5903218743157,98.2587064676617,1.74129353233831,72.6010101010101,21.4592274678112,15.0839454354669,75.2833401843913,575,3992,217,12245,3,5
"long_cut =  15 ; prob =  0.8",11.9553317276111,98.3549991975606,1.64500080243941,72.7030625832224,20.534035351636,14.3540669856459,75.1835104821187,546,4021,205,12257,3,5
"long_cut =  15 ; prob =  0.81",11.2546529450405,98.435243139143,1.56475686085701,72.4964739069111,19.4844579226687,13.5427095958265,75.0543191027071,514,4053,195,12267,3,5
"long_cut =  15 ; prob =  0.82",10.7072476461572,98.5475846573584,1.45241534264163,72.9850746268657,18.6748138247088,12.9105502164959,74.9897234130014,489,4078,181,12281,3,5
"long_cut =  15 ; prob =  0.83",10.1598423472739,98.6117798106243,1.3882201893757,72.8414442700157,17.8324365872406,12.271885744512,74.8898937107288,464,4103,173,12289,3,5
"long_cut =  15 ; prob =  0.84",9.65622947230129,98.7160969346814,1.28390306531857,73.3777038269551,17.0665634674923,11.6858339074673,74.8311703564508,441,4126,160,12302,3,5
"long_cut =  15 ; prob =  0.85",9.15261659732866,98.7963408762638,1.20365912373616,73.5915492957747,16.2804284323272,11.0957740496921,74.7548299958894,418,4149,150,12312,3,5
"long_cut =  15 ; prob =  0.86",8.78038099408802,98.868560423688,1.13143957631199,73.9852398523985,15.6977882168722,10.6592238171186,74.707851312467,401,4166,141,12321,3,5
"long_cut =  15 ; prob =  0.87",8.43004160280272,99.0210239126946,0.978976087305405,75.9368836291913,15.1754040204967,10.2529960053262,74.7254683187504,385,4182,122,12340,3,5
"long_cut =  15 ; prob =  0.88",8.03590978760674,99.101267854277,0.898732145723002,76.6179540709812,14.5461751882679,9.7882327839121,74.678489635328,367,4200,112,12350,3,5
"long_cut =  15 ; prob =  0.89",7.40091964090212,99.1413898250682,0.858610174931795,75.9550561797753,13.487629688747,9.03115481216267,74.5375535850608,338,4229,107,12355,3,5
"long_cut =  15 ; prob =  0.9",6.98489161375082,99.2136093724924,0.786390627507627,76.4988009592326,12.800963081862,8.53625903130854,74.4788302307828,319,4248,98,12364,3,5
"long_cut =  15 ; prob =  0.91",6.43748631486753,99.3259508907077,0.674049109292252,77.7777777777778,11.8907987866532,7.88372841360077,74.414234541077,294,4273,84,12378,3,5
"long_cut =  15 ; prob =  0.92",6.02145828771623,99.3901460439737,0.609853956026318,78.3475783475783,11.1834078893859,7.3849293732209,74.3496388513712,275,4292,76,12386,3,5
"long_cut =  15 ; prob =  0.93",5.49594920078826,99.4623655913979,0.53763440860215,78.9308176100629,10.2763561924258,6.75239427526095,74.2615538199542,251,4316,67,12395,3,5
"long_cut =  15 ; prob =  0.94",4.90475147799431,99.5586583212967,0.441341678703255,80.2867383512545,9.2447379281882,6.03871246023616,74.1734687885372,224,4343,55,12407,3,5
"long_cut =  15 ; prob =  0.95",4.20407269542369,99.6068046862462,0.393195313753814,79.6680497925311,7.98668885191348,5.1866659462964,74.0207880674144,192,4375,49,12413,3,5
"long_cut =  15 ; prob =  0.96",3.52529012480841,99.6629754453539,0.337024554646126,79.3103448275862,6.75052410901467,4.35818309782903,73.8798520171472,161,4406,42,12420,3,5
"long_cut =  15 ; prob =  0.97",3.13115830961244,99.7432193869363,0.256780613063712,81.7142857142857,6.03121045972164,3.87680962966979,73.8328733337248,143,4424,32,12430,3,5
"long_cut =  15 ; prob =  0.98",2.47427195095249,99.799390146044,0.200609853956024,81.8840579710145,4.80340063761955,3.06965120069543,73.6978096188854,113,4454,25,12437,3,5
"long_cut =  15 ; prob =  0.99",1.97065907597986,99.8555609051517,0.144439094848337,83.3333333333333,3.85026737967914,2.44884632128864,73.6038522520406,90,4477,18,12444,3,5
"long_cut =  15 ; prob =  1",0,100,0,NA,NA,NA,73.1810441012391,0,4567,0,12462,3,5
"long_cut =  15 ; prob =  random_rate",25.9235668789809,0.748318999218139,25.1681000781861,27.5,26.6885245901639,196.520618556701,61.6685714285714,1221,3489,3219,9571,3,5
"long_cut =  15 ; prob =  random_50",50.828025477707,0.503440187646599,49.6559812353401,27.3756432246998,35.5852842809365,243.882544861338,50.4742857142857,2394,2316,6351,6439,3,5
"long_cut =  16 ; prob =  0",100,0,100,25.527042104645,40.6717814371257,63.1519307319057,25.527042104645,4347,0,12682,0,3,5
"long_cut =  16 ; prob =  0.01",100,0.00788519161015613,99.9921148083898,25.5285412262156,40.6736842105263,63.1537656903766,25.5329144400728,4347,0,12681,1,3,5
"long_cut =  16 ; prob =  0.02",99.8619737750172,0.260211323135152,99.7397886768648,25.5503237198352,40.6898814266298,63.13630810402,25.6855951611956,4341,6,12649,33,3,5
"long_cut =  16 ; prob =  0.03",99.7239475500345,0.961993376439047,99.0380066235609,25.6584788398935,40.815365784766,63.2237552139544,26.172999001703,4335,12,12560,122,3,5
"long_cut =  16 ; prob =  0.04",99.6779388083736,1.11181201703201,98.888187982968,25.6785587294062,40.8369068375666,63.2333197128013,26.2728287039756,4333,14,12541,141,3,5
"long_cut =  16 ; prob =  0.05",99.6319300667127,2.05014981864059,97.9498501813594,25.8520861935176,41.0521327014218,63.4281362584576,26.9598919490281,4331,16,12422,260,3,5
"long_cut =  16 ; prob =  0.06",99.5629169542213,2.75981706355464,97.2401829364454,25.9783913565426,41.205312514876,63.5573308270677,27.4707851312467,4328,19,12332,350,3,5
"long_cut =  16 ; prob =  0.07",99.3788819875776,3.37486200914682,96.6251379908532,26.0649209605406,41.298217102433,63.6004946705141,27.8818486111927,4320,27,12254,428,3,5
"long_cut =  16 ; prob =  0.08",99.2638601334254,4.19492193660306,95.8050780633969,26.2071059823869,41.4664616567365,63.7314270522553,28.4632098185448,4315,32,12150,532,3,5
"long_cut =  16 ; prob =  0.09",98.8497814584771,6.60779056931083,93.3922094306892,26.6216467381203,41.9465052713784,64.0788571087715,30.1544424217511,4297,50,11844,838,3,5
"long_cut =  16 ; prob =  0.1",98.2056590752243,10.2822898596436,89.7177101403564,27.2831852751326,42.702810843253,64.613288935977,32.7265253391274,4269,78,11378,1304,3,5
"long_cut =  16 ; prob =  0.11",97.1704623878537,12.371865636335,87.628134363665,27.5412401382278,42.9181060760008,64.5378151260504,34.0184391332433,4224,123,11113,1569,3,5
"long_cut =  16 ; prob =  0.12",93.8118242466069,21.6921621195395,78.3078378804605,29.1098579484617,44.4323382000436,64.9425104309329,40.1021786364437,4078,269,9931,2751,3,5
"long_cut =  16 ; prob =  0.13",91.7874396135266,26.8569626241918,73.1430373758082,30.0768882858435,45.3074433656958,65.0812292033666,43.4317928240061,3990,357,9276,3406,3,5
"long_cut =  16 ; prob =  0.14",89.7400506096158,31.3278662671503,68.6721337328497,30.9357652656622,46.0104971398243,65.0210014000934,46.2387691584943,3901,446,8709,3973,3,5
"long_cut =  16 ; prob =  0.15",87.0255348516218,38.7951427219681,61.2048572780319,32.7674317886531,47.6088598036748,65.3751771333771,51.1069352281402,3783,564,7762,4920,3,5
"long_cut =  16 ; prob =  0.16",83.9889579020014,48.888187982968,51.111812017032,36.0307904865292,50.4281767955801,66.3311652919589,57.8483762992542,3651,696,6482,6200,3,5
"long_cut =  16 ; prob =  0.17",81.205429031516,56.3475792461757,43.6524207538243,38.9366865210677,52.6355028703497,66.7195887200423,62.6930530271889,3530,817,5536,7146,3,5
"long_cut =  16 ; prob =  0.18",79.0890269151139,61.1575461283709,38.8424538716291,41.1047345767575,54.0948784517347,66.7520969245107,65.7349227787891,3438,909,4926,7756,3,5
"long_cut =  16 ; prob =  0.19",76.9726247987117,64.745308310992,35.254691689008,42.8041448125879,55.0147977638935,66.3757191033525,67.8665805390804,3346,1001,4471,8211,3,5
"long_cut =  16 ; prob =  0.2",75.2472969864274,67.4105030752247,32.5894969247753,44.1788222582388,55.6718577142371,65.9688609228783,69.4110047565917,3271,1076,4133,8549,3,5
"long_cut =  16 ; prob =  0.21",73.3839429491603,69.8943384324239,30.1056615675761,45.5194063926941,56.186701893439,65.3795704213806,70.7851312466968,3190,1157,3818,8864,3,5
"long_cut =  16 ; prob =  0.22",71.2215320910973,72.173158807759,27.826841192241,46.7320754716981,56.4345606999635,64.4650814142339,71.9302366551177,3096,1251,3529,9153,3,5
"long_cut =  16 ; prob =  0.23",69.5882217621348,74.0261788361457,25.9738211638543,47.8714986548505,56.7222951434465,63.7997216012148,72.8932996652769,3025,1322,3294,9388,3,5
"long_cut =  16 ; prob =  0.24",67.8628939498505,75.6820690742785,24.3179309257215,48.8896254557507,56.8346016761391,62.974980787294,73.6860649480298,2950,1397,3084,9598,3,5
"long_cut =  16 ; prob =  0.25",66.2065792500575,77.3143037375808,22.6856962624192,50.0086880973067,56.9788160760245,62.1786285269844,74.4788302307828,2878,1469,2877,9805,3,5
"long_cut =  16 ; prob =  0.26",64.6192776627559,78.7730641854597,21.2269358145403,51.0634430103618,57.0471161657189,61.3613526147931,75.1600211404075,2809,1538,2692,9990,3,5
"long_cut =  16 ; prob =  0.27",62.8479411088107,79.9716133102034,20.0283866897966,51.8209408194234,56.8042416051565,60.2824360105914,75.6004462974925,2732,1615,2540,10142,3,5
"long_cut =  16 ; prob =  0.28",60.9845870715436,81.1780476265573,18.8219523734427,52.6200873362445,56.4944059669686,59.1055025416927,76.0232544482941,2651,1696,2387,10295,3,5
"long_cut =  16 ; prob =  0.29",59.1672417759374,82.3844819429112,17.6155180570888,53.5164377861007,56.2001529553152,57.9435883572137,76.4578072699513,2572,1775,2234,10448,3,5
"long_cut =  16 ; prob =  0.3",57.8559926386013,83.2755085948589,16.7244914051411,54.2493528904228,55.9946565735278,57.096803487105,76.786658053908,2515,1832,2121,10561,3,5
"long_cut =  16 ; prob =  0.31",56.8898090637221,84.1980760132471,15.8019239867529,55.2378825106098,56.0516772438803,56.5515664303682,77.227083210993,2473,1874,2004,10678,3,5
"long_cut =  16 ; prob =  0.32",55.3485162180814,84.9550544078221,15.0449455921779,55.7719054242003,55.55940422584,55.4326790157589,77.3973809383992,2406,1941,1908,10774,3,5
"long_cut =  16 ; prob =  0.33",53.9452495974235,85.8697366346002,14.1302633653998,56.6835871404399,55.2805280528053,54.4715447154472,77.7203593869282,2345,2002,1792,10890,3,5
